,text,possibly_sensitive,source,conversation_id,reply_settings,lang,created_at,context_annotations,edit_history_tweet_ids,id,author_id,referenced_tweets,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,entities.mentions,entities.hashtags,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,in_reply_to_user_id,entities.annotations,entities.urls,attachments.media_keys,geo.place_id
74,iPhone14 https://t.co/0d4t0vKR92,False,Twitter Web App,1591205098323337217,everyone,en,2022-11-11T23:03:53.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '854949050151452672', 'name': 'Splatoon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '854949050151452672', 'name': 'Splatoon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}]",['1591205098323337217'],1591205098323337217,116630379,"[{'type': 'quoted', 'id': '1591204122102988802'}]",0,0,0,0,,,5,True,2022-11-11T23:33:53.000Z,,"[{'start': 0, 'end': 7, 'probability': 0.5578, 'type': 'Product', 'normalized_text': 'iPhone14'}]","[{'start': 9, 'end': 32, 'url': 'https://t.co/0d4t0vKR92', 'expanded_url': 'https://twitter.com/gpWuhRSCykfHkGM/status/1591204122102988802', 'display_url': 'twitter.com/gpWuhRSCykfHkG…'}]",,
75,"RT @yoshikiroom: 驚きです。誰でも稼げる副業『セルフバック』を知らない人が多すぎる。やり方が難しいんでしょ？と""思考停止""してはダメ。5分で会員登録して、商品やサービスを申込するだけ。NISAやiDeCoで話題のSBI証券なら１万円を獲得可！僕は今年18万円GE…",False,Twitter for iPhone,1591205076953362432,everyone,ja,2022-11-11T23:03:48.000Z,,['1591205076953362432'],1591205076953362432,1560203205639692289,"[{'type': 'retweeted', 'id': '1589724385468112900'}]",30,0,0,0,"[{'start': 3, 'end': 15, 'username': 'yoshikiroom', 'id': '1572931012736471042'}]",,5,False,2022-11-11T23:33:48.000Z,,"[{'start': 100, 'end': 103, 'probability': 0.8186, 'type': 'Organization', 'normalized_text': 'NISA'}, {'start': 114, 'end': 118, 'probability': 0.4674, 'type': 'Organization', 'normalized_text': 'SBI証券'}]",,,
76,"RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",False,Twitter for Android,1591205071165206528,everyone,ja,2022-11-11T23:03:46.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",['1591205071165206528'],1591205071165206528,1315128671724691456,"[{'type': 'retweeted', 'id': '1590992733253947392'}]",9634,0,0,0,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]","[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",5,False,2022-11-11T23:33:46.000Z,,,,,
77,"RT @attlas_exchange: ATTLAS AIRDROP: IPHONE 14 &amp; 600M SHIB PRIZE POOL!

👉Tasks: https://t.co/hNNlLIi7qT

🎁Rewards: 
Random 1 in Top Ref: 01…",False,Twitter for Android,1591205064278183937,everyone,en,2022-11-11T23:03:45.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",['1591205064278183937'],1591205064278183937,1415796439150600192,"[{'type': 'retweeted', 'id': '1590726883045683200'}]",3627,0,0,0,"[{'start': 3, 'end': 19, 'username': 'attlas_exchange', 'id': '1427191907252195328'}]",,5,False,2022-11-11T23:33:45.000Z,,"[{'start': 37, 'end': 42, 'probability': 0.4011, 'type': 'Organization', 'normalized_text': 'IPHONE'}]","[{'start': 84, 'end': 107, 'url': 'https://t.co/hNNlLIi7qT', 'expanded_url': 'https://t.me/AttlasAirdropbot', 'display_url': 't.me/AttlasAirdropb…', 'status': 200, 'title': 'Attlas Airdrop', 'description': 'You can contact @AttlasAirdropbot right away.', 'unwound_url': 'https://t.me/AttlasAirdropbot'}]",,
78,"RT @atope_bnpl: 「あの、iPhone14って何GBを選べばいいですか？」と後輩に聞かれたので『ぼくは一番安い128GBで十分だね。それだけで15,000円も得するよ。写真・動画は""共有アルバム""でiCloudに保存するし、友達や家のPCと共有できるように無料のク…",False,Twitter for iPad,1591205052202778624,everyone,ja,2022-11-11T23:03:42.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",['1591205052202778624'],1591205052202778624,1179416695284232192,"[{'type': 'retweeted', 'id': '1591173947890241538'}]",92,0,0,0,"[{'start': 3, 'end': 14, 'username': 'atope_bnpl', 'id': '1574678967176437760'}]",,5,False,2022-11-11T23:33:42.000Z,,"[{'start': 62, 'end': 66, 'probability': 0.517, 'type': 'Product', 'normalized_text': '128GB'}, {'start': 106, 'end': 111, 'probability': 0.8271, 'type': 'Product', 'normalized_text': 'iCloud'}]",,,
79,"RT @gpWuhRSCykfHkGM: 🎁プレゼント企画🎁

スイッチ＆スプラ3/iPhone14/アマギフ5万円分の中から、好きな物をプレゼント❗
※当選実績は「いいね」参照

【応募方法】
1️⃣@gpWuhRSCykfHkGMをフォロー
2️⃣この投稿をRT
※完了した…",False,Twitter for iPhone,1591205033374547968,everyone,ja,2022-11-11T23:03:37.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '854949050151452672', 'name': 'Splatoon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '854949050151452672', 'name': 'Splatoon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}]",['1591205033374547968'],1591205033374547968,2552272387,"[{'type': 'retweeted', 'id': '1591204122102988802'}]",1653,0,0,0,"[{'start': 3, 'end': 19, 'username': 'gpWuhRSCykfHkGM', 'id': '1186858463625760768'}, {'start': 101, 'end': 117, 'username': 'gpWuhRSCykfHkGM', 'id': '1186858463625760768'}]",,5,False,2022-11-11T23:33:37.000Z,,,,,
80,"RT @sirollc: iPhone14欲しい方は
リツイート、フォローで教えて下さい。",False,Twitter for Android,1591205020007292928,mentionedUsers,ja,2022-11-11T23:03:34.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",['1591205020007292928'],1591205020007292928,854269006571741185,"[{'type': 'retweeted', 'id': '1587754107120386048'}]",263,0,0,0,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",,5,False,2022-11-11T23:33:34.000Z,,,,,
81,"RT @sirollc: iPhone14欲しい方は

1.フォロー
2.リツイート&amp;いいね
3.LINEの追加

参加条件満たして下さいね！",False,Twitter for Android,1591205011727732736,mentionedUsers,ja,2022-11-11T23:03:32.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",['1591205011727732736'],1591205011727732736,854269006571741185,"[{'type': 'retweeted', 'id': '1588089416265871364'}]",197,0,0,0,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",,5,False,2022-11-11T23:33:32.000Z,,"[{'start': 53, 'end': 56, 'probability': 0.8875, 'type': 'Product', 'normalized_text': 'LINE'}]",,,
82,"RT @sirollc: iPhone14欲しい方は
リツイート、フォローで教えて下さい。

にしても他の在庫がたくさん、、、 https://t.co/Dqr3XtX5AT",False,Twitter for Android,1591204993851625472,mentionedUsers,ja,2022-11-11T23:03:28.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",['1591204993851625472'],1591204993851625472,854269006571741185,"[{'type': 'retweeted', 'id': '1588858691234979842'}]",503,0,0,0,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",,5,False,2022-11-11T23:33:28.000Z,,,"[{'start': 64, 'end': 87, 'url': 'https://t.co/Dqr3XtX5AT', 'expanded_url': 'https://twitter.com/sirollc/status/1588858691234979842/video/1', 'display_url': 'pic.twitter.com/Dqr3XtX5AT', 'media_key': '7_1588858470492577793'}]",['7_1588858470492577793'],
83,"iPhone14  たまにAmazonで在庫復活してるみたい‼️すぐに売り切れになるから、URLをコピーしてすぐに見られるようにしてるの
➭ https://t.co/TIDILnvenB

ホントに在庫情報が入ってもすぐに売り切れちゃうから、ポチッと押せるように準備してるの😁

 #iPhone14  #iPhone14Pro  #iPhone14ProMax",False,Botbird tweets,1591204959798038528,everyone,ja,2022-11-11T23:03:20.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",['1591204959798038528'],1591204959798038528,1488883579585441792,,0,0,0,0,,"[{'start': 142, 'end': 151, 'tag': 'iPhone14'}, {'start': 153, 'end': 165, 'tag': 'iPhone14Pro'}, {'start': 167, 'end': 182, 'tag': 'iPhone14ProMax'}]",5,True,2022-11-11T23:33:20.000Z,,"[{'start': 13, 'end': 18, 'probability': 0.6294, 'type': 'Organization', 'normalized_text': 'Amazon'}]","[{'start': 71, 'end': 94, 'url': 'https://t.co/TIDILnvenB', 'expanded_url': 'https://amzn.to/3rwxmKe', 'display_url': 'amzn.to/3rwxmKe', 'images': [{'url': 'https://pbs.twimg.com/news_img/1591407653657288705/qFn2rR-D?format=jpg&name=orig', 'width': 3000, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1591407653657288705/qFn2rR-D?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Apple', 'description': 'Apple', 'unwound_url': 'https://www.amazon.co.jp/stores/page/E2802B6E-C80B-49EB-8240-1032DA9DC503'}]",,
84,"RT @sirollc: iPhone14欲しい方は

1.フォロー
2.リツイート&amp;いいね
3.LINEの追加

参加条件満たして下さいね！",False,Twitter for Android,1591204953418522625,mentionedUsers,ja,2022-11-11T23:03:18.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",['1591204953418522625'],1591204953418522625,854269006571741185,"[{'type': 'retweeted', 'id': '1589120573288124416'}]",221,0,0,0,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",,5,False,2022-11-11T23:33:18.000Z,,"[{'start': 53, 'end': 56, 'probability': 0.8875, 'type': 'Product', 'normalized_text': 'LINE'}]",,,
85,"RT @attlas_exchange: ATTLAS AIRDROP: IPHONE 14 &amp; 600M SHIB PRIZE POOL!

👉Tasks: https://t.co/5xTKjhi2XU

🎁Rewards: 
Random 1 in Top Ref: 01…",False,Twitter for Android,1591204952709664769,everyone,en,2022-11-11T23:03:18.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",['1591204952709664769'],1591204952709664769,1415796439150600192,"[{'type': 'retweeted', 'id': '1590276961544601603'}]",6466,0,0,0,"[{'start': 3, 'end': 19, 'username': 'attlas_exchange', 'id': '1427191907252195328'}]",,5,False,2022-11-11T23:33:18.000Z,,"[{'start': 37, 'end': 42, 'probability': 0.4011, 'type': 'Organization', 'normalized_text': 'IPHONE'}]","[{'start': 84, 'end': 107, 'url': 'https://t.co/5xTKjhi2XU', 'expanded_url': 'https://gleam.io/ZMuT7/attlas-massive-iphone-14-600m-shib-airdrop', 'display_url': 'gleam.io/ZMuT7/attlas-m…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1592813843902001153/m6fP1Dac?format=jpg&name=orig', 'width': 540, 'height': 304}, {'url': 'https://pbs.twimg.com/news_img/1592813843902001153/m6fP1Dac?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Attlas Airdrop: iPhone 14 & 600.000.000 SHIB', 'description': 'Attlas is an investment platform which makes digital asset investment secure, fast and accessible to any investor. It offers lightning deposit and withdrawal, low-fee Futures & Spot trading and daily staking. Join Attlas to trade Bitcoin and +600 other cryptocurrencies at lowest fees with people around the world. Follow us on social channels, tweet about us & Invite friends to join our amazing event! MASSIVE PRIZE POOL: IPHONE 14 & 600.000.000 SHIB Top 1 with min 204 entries: 01 iPhone 14 (USDT worth) Top 5 by Referrals (min 20 referrals): 8 Million SHIB tokens/winner Random Top 5 with min 10 entries: 8 Million SHIB tokens/winner 1000 Random Winners: 500.000 SHIB tokens/winner Time: 13:00 2022/11/09 to 13:00 2022/11/20 (UTC) WINNERS WILL BE ANNOUNCED ON TUESDAY 22TH NOVEMBER ON OUR OFFICIAL CHANNELS! Complete all the tasks and earn entries Good luck to everyone!', 'unwound_url': 'https://gleam.io/ZMuT7/attlas-massive-iphone-14-600m-shib-airdrop'}]",,
86,"RT @gpWuhRSCykfHkGM: 🎁プレゼント企画🎁

スイッチ＆スプラ3/iPhone14/アマギフ5万円分の中から、好きな物をプレゼント❗
※当選実績は「いいね」参照

【応募方法】
1️⃣@gpWuhRSCykfHkGMをフォロー
2️⃣この投稿をRT
※完了した…",False,Twitter,1591204942001250304,everyone,ja,2022-11-11T23:03:15.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '854949050151452672', 'name': 'Splatoon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '854949050151452672', 'name': 'Splatoon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}]",['1591204942001250304'],1591204942001250304,1365581665779609609,"[{'type': 'retweeted', 'id': '1591204122102988802'}]",1653,0,0,0,"[{'start': 3, 'end': 19, 'username': 'gpWuhRSCykfHkGM', 'id': '1186858463625760768'}, {'start': 101, 'end': 117, 'username': 'gpWuhRSCykfHkGM', 'id': '1186858463625760768'}]",,5,False,2022-11-11T23:33:15.000Z,,,,,
87,"RT @sirollc: iPhone14の受け取りがまだの方は
フォロー、リツイートお願いします。

在庫まだまだあるので、新規の参加もOKです！ https://t.co/3Wjr1HR7ka",False,Twitter for Android,1591204936796504064,mentionedUsers,ja,2022-11-11T23:03:14.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",['1591204936796504064'],1591204936796504064,854269006571741185,"[{'type': 'retweeted', 'id': '1589512920911994880'}]",660,0,0,0,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",,5,False,2022-11-11T23:33:14.000Z,,,"[{'start': 75, 'end': 98, 'url': 'https://t.co/3Wjr1HR7ka', 'expanded_url': 'https://twitter.com/sirollc/status/1589512920911994880/photo/1', 'display_url': 'pic.twitter.com/3Wjr1HR7ka', 'media_key': '3_1589512913668038656'}]",['3_1589512913668038656'],
