,lang,source,author_id,conversation_id,referenced_tweets,text,edit_history_tweet_ids,possibly_sensitive,reply_settings,id,context_annotations,created_at,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.mentions,entities.hashtags,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,entities.annotations,entities.urls,in_reply_to_user_id,attachments.media_keys
47,ja,Twitter for iPhone,4160877015,1588534027803185152,"[{'type': 'replied_to', 'id': '1588534027803185152'}]","@TYsVtDAiD6dlgWB 《当選🎊祈願》
iPhone14pro希望致します🙇‍♂️⛩🙏",['1591079144791879680'],False,everyone,1591079144791879680,,2022-11-11T14:43:23.000Z,5,False,2022-11-11T15:13:23.000Z,"[{'start': 0, 'end': 16, 'username': 'TYsVtDAiD6dlgWB', 'id': '1508403963942834183'}]",,0,0,0,0,,,1508403963942834183,
48,en,Twitter for Android,1497999257525440513,1591079143730728961,"[{'type': 'retweeted', 'id': '1590276961544601603'}]","RT @attlas_exchange: ATTLAS AIRDROP: IPHONE 14 &amp; 600M SHIB PRIZE POOL!

👉Tasks: https://t.co/5xTKjhi2XU

🎁Rewards: 
Random 1 in Top Ref: 01…",['1591079143730728961'],False,everyone,1591079143730728961,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2022-11-11T14:43:23.000Z,5,False,2022-11-11T15:13:23.000Z,"[{'start': 3, 'end': 19, 'username': 'attlas_exchange', 'id': '1427191907252195328'}]",,6466,0,0,0,"[{'start': 37, 'end': 42, 'probability': 0.4011, 'type': 'Organization', 'normalized_text': 'IPHONE'}]","[{'start': 84, 'end': 107, 'url': 'https://t.co/5xTKjhi2XU', 'expanded_url': 'https://gleam.io/ZMuT7/attlas-massive-iphone-14-600m-shib-airdrop', 'display_url': 'gleam.io/ZMuT7/attlas-m…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1592813843902001153/m6fP1Dac?format=jpg&name=orig', 'width': 540, 'height': 304}, {'url': 'https://pbs.twimg.com/news_img/1592813843902001153/m6fP1Dac?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Attlas Airdrop: iPhone 14 & 600.000.000 SHIB', 'description': 'Attlas is an investment platform which makes digital asset investment secure, fast and accessible to any investor. It offers lightning deposit and withdrawal, low-fee Futures & Spot trading and daily staking. Join Attlas to trade Bitcoin and +600 other cryptocurrencies at lowest fees with people around the world. Follow us on social channels, tweet about us & Invite friends to join our amazing event! MASSIVE PRIZE POOL: IPHONE 14 & 600.000.000 SHIB Top 1 with min 204 entries: 01 iPhone 14 (USDT worth) Top 5 by Referrals (min 20 referrals): 8 Million SHIB tokens/winner Random Top 5 with min 10 entries: 8 Million SHIB tokens/winner 1000 Random Winners: 500.000 SHIB tokens/winner Time: 13:00 2022/11/09 to 13:00 2022/11/20 (UTC) WINNERS WILL BE ANNOUNCED ON TUESDAY 22TH NOVEMBER ON OUR OFFICIAL CHANNELS! Complete all the tasks and earn entries Good luck to everyone!', 'unwound_url': 'https://gleam.io/ZMuT7/attlas-massive-iphone-14-600m-shib-airdrop'}]",,
49,ja,Twitter Web App,1587314613070110720,1591079111484919814,"[{'type': 'retweeted', 'id': '1590992733253947392'}]","RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",['1591079111484919814'],False,everyone,1591079111484919814,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2022-11-11T14:43:15.000Z,5,False,2022-11-11T15:13:15.000Z,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]","[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",9635,0,0,0,,,,
50,ja,Twitter Web App,335109802,1591079109190643719,"[{'type': 'retweeted', 'id': '1590992733253947392'}]","RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",['1591079109190643719'],False,everyone,1591079109190643719,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2022-11-11T14:43:15.000Z,5,False,2022-11-11T15:13:15.000Z,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]","[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",9635,0,0,0,,,,
51,en,Twitter for Android,1115709031471935488,1591079102559457282,"[{'type': 'quoted', 'id': '1590276961544601603'}]","@Hpa_sginl
@wanda_lardizaba
@Banacrypto1

Join me in this massive airdrop from Attlas https://t.co/pAbURXXsN2 with iPhone14 and 600.000.000 SHIB prize pool! #attlas #attlas_airdrop",['1591079102559457282'],False,everyone,1591079102559457282,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1139229087682068480', 'name': 'Tether cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1448236149676261380', 'name': 'Shiba Inu'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1139229087682068480', 'name': 'Tether cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1448236149676261380', 'name': 'Shiba Inu'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1478776259068907541', 'name': 'Cryptotokens'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1484181943616884743', 'name': 'Cryptocoins'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1491481998862348291', 'name': 'Digital asset industry'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1492162686204854274', 'name': 'Digital assets & cryptocurrency', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2022-11-11T14:43:13.000Z,5,True,2022-11-11T15:13:13.000Z,"[{'start': 0, 'end': 10, 'username': 'Hpa_sginl', 'id': '1583109974221365248'}, {'start': 11, 'end': 27, 'username': 'wanda_lardizaba', 'id': '1569766098815557632'}, {'start': 28, 'end': 40, 'username': 'Banacrypto1', 'id': '1496413029801639937'}]","[{'start': 157, 'end': 164, 'tag': 'attlas'}, {'start': 165, 'end': 180, 'tag': 'attlas_airdrop'}]",0,0,0,0,"[{'start': 79, 'end': 84, 'probability': 0.5845, 'type': 'Other', 'normalized_text': 'Attlas'}, {'start': 115, 'end': 122, 'probability': 0.6552, 'type': 'Product', 'normalized_text': 'iPhone14'}, {'start': 140, 'end': 143, 'probability': 0.4898, 'type': 'Other', 'normalized_text': 'SHIB'}, {'start': 158, 'end': 163, 'probability': 0.4174, 'type': 'Other', 'normalized_text': 'attlas'}, {'start': 166, 'end': 179, 'probability': 0.6047, 'type': 'Other', 'normalized_text': 'attlas_airdrop'}]","[{'start': 86, 'end': 109, 'url': 'https://t.co/pAbURXXsN2', 'expanded_url': 'https://twitter.com/attlas_exchange/status/1590276961544601603', 'display_url': 'twitter.com/attlas_exchang…'}]",1583109974221365248,
52,en,Twitter Web App,1320020315783639041,1591079097064919041,"[{'type': 'retweeted', 'id': '1590726883045683200'}]","RT @attlas_exchange: ATTLAS AIRDROP: IPHONE 14 &amp; 600M SHIB PRIZE POOL!

👉Tasks: https://t.co/hNNlLIi7qT

🎁Rewards: 
Random 1 in Top Ref: 01…",['1591079097064919041'],False,everyone,1591079097064919041,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2022-11-11T14:43:12.000Z,5,False,2022-11-11T15:13:12.000Z,"[{'start': 3, 'end': 19, 'username': 'attlas_exchange', 'id': '1427191907252195328'}]",,3627,0,0,0,"[{'start': 37, 'end': 42, 'probability': 0.4011, 'type': 'Organization', 'normalized_text': 'IPHONE'}]","[{'start': 84, 'end': 107, 'url': 'https://t.co/hNNlLIi7qT', 'expanded_url': 'https://t.me/AttlasAirdropbot', 'display_url': 't.me/AttlasAirdropb…', 'status': 200, 'title': 'Attlas Airdrop', 'description': 'You can contact @AttlasAirdropbot right away.', 'unwound_url': 'https://t.me/AttlasAirdropbot'}]",,
53,ja,Twitter for iPhone,4160877015,1588915351852830728,"[{'type': 'replied_to', 'id': '1588915351852830728'}]","@TYsVtDAiD6dlgWB 《当選🎊祈願》
iPhone14pro希望致します🙇‍♂️⛩🙏",['1591079055818100737'],False,everyone,1591079055818100737,,2022-11-11T14:43:02.000Z,5,False,2022-11-11T15:13:02.000Z,"[{'start': 0, 'end': 16, 'username': 'TYsVtDAiD6dlgWB', 'id': '1508403963942834183'}]",,0,0,0,0,,,1508403963942834183,
54,tr,Twitter for Android,1319007717193900032,1591079053481873408,"[{'type': 'retweeted', 'id': '1591051077306429440'}]",RT @takkkkkkkkko: dedeme telefonum eskidi yavasladı artık dedim gitmis iphone14 promax almış mecbur huzurevine göndermicez https://t.co/MuA…,['1591079053481873408'],False,everyone,1591079053481873408,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",2022-11-11T14:43:01.000Z,5,False,2022-11-11T15:13:01.000Z,"[{'start': 3, 'end': 16, 'username': 'takkkkkkkkko', 'id': '873078036'}]",,7,0,0,0,,,,
55,en,Twitter Web App,1495776074168291329,1591079022523740164,"[{'type': 'retweeted', 'id': '1590276961544601603'}]","RT @attlas_exchange: ATTLAS AIRDROP: IPHONE 14 &amp; 600M SHIB PRIZE POOL!

👉Tasks: https://t.co/5xTKjhi2XU

🎁Rewards: 
Random 1 in Top Ref: 01…",['1591079022523740164'],False,everyone,1591079022523740164,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2022-11-11T14:42:54.000Z,5,False,2022-11-11T15:12:54.000Z,"[{'start': 3, 'end': 19, 'username': 'attlas_exchange', 'id': '1427191907252195328'}]",,6466,0,0,0,"[{'start': 37, 'end': 42, 'probability': 0.4011, 'type': 'Organization', 'normalized_text': 'IPHONE'}]","[{'start': 84, 'end': 107, 'url': 'https://t.co/5xTKjhi2XU', 'expanded_url': 'https://gleam.io/ZMuT7/attlas-massive-iphone-14-600m-shib-airdrop', 'display_url': 'gleam.io/ZMuT7/attlas-m…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1592813843902001153/m6fP1Dac?format=jpg&name=orig', 'width': 540, 'height': 304}, {'url': 'https://pbs.twimg.com/news_img/1592813843902001153/m6fP1Dac?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Attlas Airdrop: iPhone 14 & 600.000.000 SHIB', 'description': 'Attlas is an investment platform which makes digital asset investment secure, fast and accessible to any investor. It offers lightning deposit and withdrawal, low-fee Futures & Spot trading and daily staking. Join Attlas to trade Bitcoin and +600 other cryptocurrencies at lowest fees with people around the world. Follow us on social channels, tweet about us & Invite friends to join our amazing event! MASSIVE PRIZE POOL: IPHONE 14 & 600.000.000 SHIB Top 1 with min 204 entries: 01 iPhone 14 (USDT worth) Top 5 by Referrals (min 20 referrals): 8 Million SHIB tokens/winner Random Top 5 with min 10 entries: 8 Million SHIB tokens/winner 1000 Random Winners: 500.000 SHIB tokens/winner Time: 13:00 2022/11/09 to 13:00 2022/11/20 (UTC) WINNERS WILL BE ANNOUNCED ON TUESDAY 22TH NOVEMBER ON OUR OFFICIAL CHANNELS! Complete all the tasks and earn entries Good luck to everyone!', 'unwound_url': 'https://gleam.io/ZMuT7/attlas-massive-iphone-14-600m-shib-airdrop'}]",,
56,ja,Twitter for iPhone,4160877015,1589257271665889280,"[{'type': 'replied_to', 'id': '1589257271665889280'}]","@TYsVtDAiD6dlgWB 《当選🎊祈願》
iPhone14pro希望致します🙇‍♂️⛩🙏",['1591079014940430336'],False,everyone,1591079014940430336,,2022-11-11T14:42:52.000Z,5,False,2022-11-11T15:12:52.000Z,"[{'start': 0, 'end': 16, 'username': 'TYsVtDAiD6dlgWB', 'id': '1508403963942834183'}]",,0,0,0,0,,,1508403963942834183,
